sample_id,image_file,side,roi_name,object_id,centroid_x,centroid_y,area_px,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col,region
demo_image,demo_image.tif,right,CPu_R,1909,5106.5585858585855,4417.875252525252,1980,4386,5083,4445,5129,ventral
demo_image,demo_image.tif,right,CPu_R,1910,5242.419947506562,4400.351706036746,381,4386,5234,4416,5252,ventral
demo_image,demo_image.tif,right,CPu_R,1912,4944.713280562884,4411.074758135444,1137,4391,4923,4431,4967,ventral
demo_image,demo_image.tif,right,CPu_R,1913,5704.324812030075,4408.446616541353,665,4391,5691,4429,5717,ventral
demo_image,demo_image.tif,right,CPu_R,1915,5260.884074941452,4409.956674473068,854,4392,5245,4429,5276,ventral
demo_image,demo_image.tif,right,CPu_R,1917,5194.777443609022,4406.118796992481,665,4393,5177,4423,5210,ventral
demo_image,demo_image.tif,right,CPu_R,1920,5076.567335243553,4412.141833810888,698,4395,5064,4431,5091,ventral
demo_image,demo_image.tif,right,CPu_R,1922,5303.584415584415,4409.227272727273,616,4396,5290,4423,5319,ventral
demo_image,demo_image.tif,right,CPu_R,1923,5556.452138492872,4407.409368635438,491,4396,5543,4420,5571,ventral
demo_image,demo_image.tif,right,CPu_R,1924,5774.385120350109,4411.369803063458,457,4396,5763,4426,5786,ventral
demo_image,demo_image.tif,right,CPu_R,1926,5631.219152854512,4423.154696132597,1086,4400,5614,4454,5648,ventral
demo_image,demo_image.tif,right,CPu_R,1927,5046.718518518518,4408.9111111111115,270,4401,5037,4418,5057,ventral
demo_image,demo_image.tif,right,CPu_R,1928,5443.822608695652,4418.883478260869,575,4405,5429,4434,5457,ventral
demo_image,demo_image.tif,right,CPu_R,1929,5176.757225433526,4421.728323699422,519,4406,5165,4435,5192,ventral
demo_image,demo_image.tif,right,CPu_R,1932,4962.101800124146,4438.075108628182,1611,4413,4940,4462,4985,ventral
demo_image,demo_image.tif,right,CPu_R,1933,5744.003125,4429.2703125,640,4413,5732,4448,5756,ventral
demo_image,demo_image.tif,right,CPu_R,1936,5574.465982028241,4437.548138639281,779,4414,5563,4462,5586,ventral
demo_image,demo_image.tif,right,CPu_R,1937,5599.392354124749,4424.086519114688,497,4414,5584,4434,5615,ventral
demo_image,demo_image.tif,right,CPu_R,1938,5658.808924485126,4440.003432494279,874,4414,5648,4462,5674,ventral
demo_image,demo_image.tif,right,CPu_R,1940,4991.1827731092435,4430.834033613445,476,4417,4981,4444,5003,ventral
demo_image,demo_image.tif,right,CPu_R,1941,5474.903381642512,4425.212560386473,207,4418,5467,4433,5484,ventral
demo_image,demo_image.tif,right,CPu_R,1942,5218.3961538461535,4426.742307692308,260,4419,5209,4435,5229,ventral
demo_image,demo_image.tif,right,CPu_R,1943,5419.842465753424,4429.184931506849,292,4419,5411,4439,5430,ventral
demo_image,demo_image.tif,right,CPu_R,1944,5548.844580777096,4435.926380368098,489,4419,5539,4455,5558,ventral
demo_image,demo_image.tif,right,CPu_R,1949,5058.214285714285,4445.607142857143,476,4430,5047,4462,5070,ventral
demo_image,demo_image.tif,right,CPu_R,1952,5210.159851301115,4443.5241635687735,269,4435,5200,4452,5221,ventral
demo_image,demo_image.tif,right,CPu_R,1953,5263.76329787234,4446.56914893617,376,4435,5255,4460,5274,ventral
demo_image,demo_image.tif,right,CPu_R,1954,5402.373983739837,4452.686178861789,615,4436,5389,4468,5421,ventral
demo_image,demo_image.tif,right,CPu_R,1956,4991.8845208845205,4456.4766584766585,814,4442,4972,4472,5010,ventral
demo_image,demo_image.tif,right,CPu_R,1957,5106.196202531645,4470.787447257384,1896,4442,5086,4506,5131,ventral
demo_image,demo_image.tif,right,CPu_R,1960,5082.691823899371,4459.198113207547,318,4447,5074,4474,5091,ventral
demo_image,demo_image.tif,right,CPu_R,1964,5455.510028653295,4463.7277936962755,349,4451,5448,4477,5464,ventral
demo_image,demo_image.tif,right,CPu_R,1965,5567.722891566265,4465.183734939759,332,4451,5560,4479,5577,ventral
demo_image,demo_image.tif,right,CPu_R,1970,5440.623036649215,4467.164921465968,382,4454,5432,4481,5449,ventral
demo_image,demo_image.tif,right,CPu_R,1973,5052.704502814259,4480.971857410882,1066,4456,5033,4503,5074,ventral
demo_image,demo_image.tif,right,CPu_R,1982,5231.795871559633,4472.802752293578,436,4461,5221,4486,5244,ventral
demo_image,demo_image.tif,right,CPu_R,1984,5012.854308093994,4487.021409921671,1915,4463,4988,4512,5042,ventral
demo_image,demo_image.tif,right,CPu_R,1985,5637.4813895781635,4483.465260545906,806,4464,5624,4505,5651,ventral
demo_image,demo_image.tif,right,CPu_R,1986,5536.884615384615,4474.133484162896,442,4465,5522,4485,5552,ventral
demo_image,demo_image.tif,right,CPu_R,1989,5502.091787439614,4473.111111111111,207,4467,5493,4481,5513,ventral
demo_image,demo_image.tif,right,CPu_R,1990,5076.51867219917,4488.384508990318,723,4469,5060,4511,5089,ventral
demo_image,demo_image.tif,right,CPu_R,1991,5267.896725440806,4480.030226700252,397,4469,5255,4493,5280,ventral
demo_image,demo_image.tif,right,CPu_R,1992,5321.663636363636,4483.690909090909,550,4469,5310,4499,5334,ventral
demo_image,demo_image.tif,right,CPu_R,1996,5253.681632653062,4488.695918367347,490,4475,5240,4504,5267,ventral
demo_image,demo_image.tif,right,CPu_R,1998,5434.049833887043,4489.611295681063,301,4479,5425,4504,5445,ventral
demo_image,demo_image.tif,right,CPu_R,2004,5714.749642346209,4507.038626609442,699,4491,5697,4525,5733,ventral
demo_image,demo_image.tif,right,CPu_R,2005,5126.596885813149,4507.731833910035,578,4494,5113,4522,5142,ventral
demo_image,demo_image.tif,right,CPu_R,2007,5363.590316573557,4505.610800744879,537,4495,5347,4519,5381,ventral
demo_image,demo_image.tif,right,CPu_R,2009,5551.275362318841,4521.530961791831,759,4496,5541,4544,5564,ventral
demo_image,demo_image.tif,right,CPu_R,2010,5059.248347497639,4512.429650613786,1059,4497,5037,4530,5085,ventral
demo_image,demo_image.tif,right,CPu_R,2014,5248.063909774436,4518.06015037594,266,4508,5240,4529,5257,ventral
demo_image,demo_image.tif,right,CPu_R,2017,5654.968377088306,4543.0035799522675,1676,4510,5635,4568,5678,ventral
demo_image,demo_image.tif,right,CPu_R,2020,5182.754545454545,4524.34,550,4512,5168,4537,5197,ventral
demo_image,demo_image.tif,right,CPu_R,2022,5363.083445491252,4533.173620457605,743,4513,5353,4554,5376,ventral
demo_image,demo_image.tif,right,CPu_R,2025,5076.76138952164,4544.243166287016,1756,4521,5052,4571,5105,ventral
demo_image,demo_image.tif,right,CPu_R,2027,5235.767818574514,4546.644708423326,926,4523,5222,4570,5249,ventral
demo_image,demo_image.tif,right,CPu_R,2028,5325.5390625,4536.9921875,512,4523,5313,4551,5338,ventral
demo_image,demo_image.tif,right,CPu_R,2030,5254.5257142857145,4545.988571428571,525,4528,5247,4567,5266,ventral
demo_image,demo_image.tif,right,CPu_R,2032,5536.6798732171155,4549.0,631,4529,5528,4572,5548,ventral
demo_image,demo_image.tif,right,CPu_R,2033,5166.172277227723,4548.843564356435,505,4530,5154,4564,5179,ventral
demo_image,demo_image.tif,right,CPu_R,2036,5289.542682926829,4550.370426829269,656,4532,5280,4571,5302,ventral
demo_image,demo_image.tif,right,CPu_R,2041,5207.9721854304635,4558.780132450331,755,4543,5195,4577,5223,ventral
demo_image,demo_image.tif,right,CPu_R,2042,5552.341211225997,4562.618906942393,677,4543,5537,4580,5565,ventral
demo_image,demo_image.tif,right,CPu_R,2044,5307.267676767677,4563.136363636364,594,4546,5295,4581,5319,ventral
demo_image,demo_image.tif,right,CPu_R,2046,5332.719912472648,4566.027352297593,914,4547,5318,4588,5348,ventral
demo_image,demo_image.tif,right,CPu_R,2047,5430.635634028892,4565.365971107544,623,4547,5413,4584,5449,ventral
demo_image,demo_image.tif,right,CPu_R,2048,5502.457142857143,4561.863157894737,665,4547,5487,4579,5517,ventral
demo_image,demo_image.tif,right,CPu_R,2053,5267.475138121547,4565.776243093923,362,4554,5258,4578,5278,ventral
demo_image,demo_image.tif,right,CPu_R,2054,5175.124401913876,4563.794258373206,209,4556,5162,4571,5186,ventral
demo_image,demo_image.tif,right,CPu_R,2058,5232.455696202532,4579.0582278481015,395,4565,5224,4594,5242,ventral
demo_image,demo_image.tif,right,CPu_R,2063,5249.884615384615,4583.786057692308,416,4571,5240,4597,5260,ventral
demo_image,demo_image.tif,right,CPu_R,2064,5166.628099173554,4586.264462809917,605,4573,5150,4599,5182,ventral
demo_image,demo_image.tif,right,CPu_R,2065,5456.370018975332,4584.586337760911,527,4573,5441,4599,5470,ventral
demo_image,demo_image.tif,right,CPu_R,2067,5317.3136,4591.432,625,4575,5304,4611,5331,ventral
demo_image,demo_image.tif,right,CPu_R,2074,5362.9154676258995,4598.982014388489,556,4584,5351,4615,5376,ventral
demo_image,demo_image.tif,right,CPu_R,2076,5334.22380952381,4601.75,420,4587,5325,4617,5343,ventral
demo_image,demo_image.tif,right,CPu_R,2089,5293.132581100141,4620.811001410437,709,4603,5280,4640,5306,ventral
demo_image,demo_image.tif,left,CPu_L,87,2634.524643021649,2062.587517273146,4342,2025,2600,2115,2687,dorsal
demo_image,demo_image.tif,left,CPu_L,92,2693.395216400911,2064.0398633257405,1756,2033,2677,2101,2716,dorsal
demo_image,demo_image.tif,left,CPu_L,97,2762.2651043573783,2102.124313438301,5462,2046,2728,2157,2802,dorsal
demo_image,demo_image.tif,left,CPu_L,99,2658.278520849725,2115.420666142146,3813,2047,2632,2171,2680,dorsal
demo_image,demo_image.tif,left,CPu_L,102,2576.564506713368,2083.8803269118507,1713,2050,2560,2116,2595,dorsal
demo_image,demo_image.tif,left,CPu_L,110,2825.289972432805,2149.3573397656787,5804,2077,2794,2219,2854,dorsal
demo_image,demo_image.tif,left,CPu_L,113,2492.2808716707023,2121.1268765133173,2065,2090,2469,2156,2521,dorsal
demo_image,demo_image.tif,left,CPu_L,117,2410.69688221709,2120.863741339492,1732,2093,2392,2152,2431,dorsal
demo_image,demo_image.tif,left,CPu_L,121,2573.325719649562,2142.6652065081353,3196,2103,2542,2194,2621,dorsal
demo_image,demo_image.tif,left,CPu_L,124,2697.9942565411616,2151.2013401403956,3134,2108,2671,2198,2724,dorsal
demo_image,demo_image.tif,left,CPu_L,125,2359.2237575757576,2155.056484848485,4125,2109,2328,2207,2396,dorsal
demo_image,demo_image.tif,left,CPu_L,129,2516.1886462882094,2143.3572052401746,1145,2117,2502,2171,2533,dorsal
demo_image,demo_image.tif,left,CPu_L,134,2591.120541205412,2176.382533825338,3252,2121,2558,2221,2625,dorsal
demo_image,demo_image.tif,left,CPu_L,144,2203.108648413733,2163.913515862668,2301,2137,2177,2195,2235,dorsal
demo_image,demo_image.tif,left,CPu_L,145,2145.0222822417286,2189.682196713932,4443,2138,2115,2249,2183,dorsal
demo_image,demo_image.tif,left,CPu_L,147,2532.4004934210525,2173.9868421052633,1216,2144,2517,2201,2548,dorsal
demo_image,demo_image.tif,left,CPu_L,152,2432.9248721227623,2199.714514066496,3128,2151,2413,2249,2456,dorsal
demo_image,demo_image.tif,left,CPu_L,155,2383.86370297997,2191.57156814851,2047,2159,2354,2224,2414,dorsal
demo_image,demo_image.tif,left,CPu_L,156,2470.587945879459,2196.2865928659285,2439,2162,2451,2239,2497,dorsal
demo_image,demo_image.tif,left,CPu_L,157,2866.0493583415596,2194.1209279368213,2026,2164,2844,2221,2887,dorsal
demo_image,demo_image.tif,left,CPu_L,160,2507.739406779661,2205.8474576271187,1888,2170,2488,2237,2528,dorsal
demo_image,demo_image.tif,left,CPu_L,167,2230.883645063071,2223.147890387125,4598,2185,2194,2270,2279,dorsal
demo_image,demo_image.tif,left,CPu_L,168,2720.1826117318437,2218.1902932960893,2864,2185,2693,2259,2753,dorsal
demo_image,demo_image.tif,left,CPu_L,169,2779.359843546284,2225.5780095610603,2301,2186,2753,2263,2804,dorsal
demo_image,demo_image.tif,left,CPu_L,174,2017.5826235093696,2212.1371379897787,1174,2194,1999,2233,2040,dorsal
demo_image,demo_image.tif,left,CPu_L,177,2952.1018022406233,2247.7262542620556,2053,2200,2931,2291,2982,dorsal
demo_image,demo_image.tif,left,CPu_L,179,2157.9146782357193,2233.638467100506,1383,2204,2132,2260,2189,dorsal
demo_image,demo_image.tif,left,CPu_L,184,2563.845225027442,2240.2103915111597,2733,2209,2531,2270,2596,dorsal
demo_image,demo_image.tif,left,CPu_L,189,2284.3341960530574,2257.2093173730186,3091,2217,2254,2300,2315,dorsal
demo_image,demo_image.tif,left,CPu_L,191,2730.6247341233666,2273.0604679428743,3291,2222,2704,2321,2756,dorsal
demo_image,demo_image.tif,left,CPu_L,193,2172.602071005917,2273.834319526627,3380,2225,2145,2320,2200,dorsal
demo_image,demo_image.tif,left,CPu_L,200,2501.209100033456,2267.044831047173,2989,2231,2473,2308,2533,dorsal
demo_image,demo_image.tif,left,CPu_L,206,2444.174021352313,2270.724911032029,2810,2238,2413,2303,2474,dorsal
demo_image,demo_image.tif,left,CPu_L,209,2584.8710971068463,2291.1581208822686,3491,2241,2551,2350,2625,dorsal
demo_image,demo_image.tif,left,CPu_L,212,1955.094449418084,2280.088630259624,2234,2246,1933,2319,1982,dorsal
demo_image,demo_image.tif,left,CPu_L,217,2387.511608623549,2272.064676616915,1206,2249,2373,2297,2405,dorsal
demo_image,demo_image.tif,left,CPu_L,219,2770.4278036546043,2289.1920458616983,2791,2252,2740,2326,2797,dorsal
demo_image,demo_image.tif,left,CPu_L,220,2617.6473590767864,2306.525965379494,4506,2254,2577,2369,2655,dorsal
demo_image,demo_image.tif,left,CPu_L,225,1915.215805471125,2287.793313069909,1645,2263,1890,2313,1941,dorsal
demo_image,demo_image.tif,left,CPu_L,229,2283.3910283537875,2316.186627168853,2363,2273,2253,2361,2307,dorsal
demo_image,demo_image.tif,left,CPu_L,230,2200.0703669298655,2322.4294008360425,4306,2274,2164,2369,2232,dorsal
demo_image,demo_image.tif,left,CPu_L,238,1987.6060267857144,2307.6428571428573,896,2286,1976,2330,2001,dorsal
demo_image,demo_image.tif,left,CPu_L,239,2048.897435897436,2334.319139194139,2184,2286,2026,2371,2084,dorsal
demo_image,demo_image.tif,left,CPu_L,240,2815.028965785381,2341.428460342146,5144,2286,2786,2413,2849,dorsal
demo_image,demo_image.tif,left,CPu_L,249,2667.063565891473,2323.1441860465115,1290,2299,2648,2349,2686,dorsal
demo_image,demo_image.tif,left,CPu_L,251,2245.5595328763648,2352.6679360243716,3939,2300,2212,2403,2273,dorsal
demo_image,demo_image.tif,left,CPu_L,254,2112.8732522796354,2340.7130699088148,3290,2302,2086,2378,2139,dorsal
demo_image,demo_image.tif,left,CPu_L,255,2506.0335639251857,2338.811170894184,3903,2305,2471,2380,2543,dorsal
demo_image,demo_image.tif,left,CPu_L,258,2742.3735531392495,2345.49491406524,2851,2316,2711,2379,2779,dorsal
demo_image,demo_image.tif,left,CPu_L,263,1973.6023460410556,2357.41642228739,1705,2322,1954,2392,1991,dorsal
demo_image,demo_image.tif,left,CPu_L,269,1891.8378828229029,2371.8472037283623,3004,2328,1865,2423,1924,dorsal
demo_image,demo_image.tif,left,CPu_L,276,2670.837790288529,2372.692821956369,2842,2335,2647,2411,2696,dorsal
demo_image,demo_image.tif,left,CPu_L,278,2325.7378687731743,2387.395131388038,6203,2337,2279,2436,2377,dorsal
demo_image,demo_image.tif,left,CPu_L,283,2865.6674975074775,2396.6313559322034,8024,2342,2812,2465,2927,dorsal
demo_image,demo_image.tif,left,CPu_L,286,1838.3350066934404,2388.1074297188757,2988,2349,1815,2442,1866,dorsal
demo_image,demo_image.tif,left,CPu_L,288,2406.5392205229405,2373.930439072521,2027,2350,2381,2401,2435,dorsal
demo_image,demo_image.tif,left,CPu_L,290,2769.5351296043655,2412.830320600273,5864,2352,2729,2466,2811,dorsal
demo_image,demo_image.tif,left,CPu_L,293,2471.240293809024,2395.8884225253587,2859,2355,2444,2431,2499,dorsal
demo_image,demo_image.tif,left,CPu_L,295,2369.192820984814,2409.1969627243443,2173,2360,2346,2447,2393,dorsal
demo_image,demo_image.tif,left,CPu_L,296,2518.645358532518,2388.923290717065,1799,2362,2496,2415,2542,dorsal
demo_image,demo_image.tif,left,CPu_L,298,2204.376716670188,2417.712233255863,4733,2364,2164,2467,2250,dorsal
demo_image,demo_image.tif,left,CPu_L,299,2034.5339425587467,2385.8603133159268,766,2365,2025,2410,2049,dorsal
demo_image,demo_image.tif,left,CPu_L,303,2010.222421524664,2399.878923766816,1115,2370,1993,2427,2026,dorsal
demo_image,demo_image.tif,left,CPu_L,304,1945.376923076923,2405.818343195266,1690,2371,1928,2439,1966,dorsal
demo_image,demo_image.tif,left,CPu_L,307,1805.007153806847,2412.1159938681653,1957,2373,1789,2448,1823,dorsal
demo_image,demo_image.tif,left,CPu_L,309,2631.4946372239747,2405.6069400630913,1585,2374,2615,2437,2650,dorsal
demo_image,demo_image.tif,left,CPu_L,310,2101.3923841059604,2409.441225165563,2416,2375,2079,2449,2130,dorsal
demo_image,demo_image.tif,left,CPu_L,312,2701.6276083467096,2418.2082664526483,2492,2377,2679,2462,2721,dorsal
demo_image,demo_image.tif,left,CPu_L,313,2727.4231782265147,2406.844600526778,1139,2377,2717,2441,2745,dorsal
demo_image,demo_image.tif,left,CPu_L,316,2134.5116997792493,2416.162472406181,2265,2381,2108,2452,2158,dorsal
demo_image,demo_image.tif,left,CPu_L,318,2052.996127494787,2439.662496276437,3357,2387,2031,2494,2080,dorsal
demo_image,demo_image.tif,left,CPu_L,320,1855.5357728017475,2431.0638995084655,1831,2390,1832,2459,1875,dorsal
demo_image,demo_image.tif,left,CPu_L,336,2403.396897038082,2455.196332863188,3545,2415,2367,2512,2439,dorsal
demo_image,demo_image.tif,left,CPu_L,337,2531.394218346253,2467.471253229974,6192,2417,2468,2517,2573,dorsal
demo_image,demo_image.tif,left,CPu_L,343,2667.82208588957,2462.7394997640395,2119,2422,2643,2499,2689,dorsal
demo_image,demo_image.tif,left,CPu_L,346,1914.6173216329648,2460.38496756963,2621,2426,1892,2497,1940,dorsal
demo_image,demo_image.tif,left,CPu_L,347,2336.528314028314,2464.394465894466,3108,2426,2310,2506,2362,dorsal
demo_image,demo_image.tif,left,CPu_L,350,2153.986673500769,2463.6514607893387,1951,2429,2133,2495,2178,dorsal
demo_image,demo_image.tif,left,CPu_L,351,2863.971044467425,2482.3399320431377,6769,2429,2823,2533,2906,dorsal
demo_image,demo_image.tif,left,CPu_L,353,2249.4344894026976,2460.7817919075146,2076,2431,2224,2494,2276,dorsal
demo_image,demo_image.tif,left,CPu_L,355,2302.546765554182,2479.9884631231976,2427,2433,2285,2518,2329,dorsal
demo_image,demo_image.tif,left,CPu_L,360,1989.1661118508655,2491.401464713715,3004,2444,1953,2534,2026,dorsal
demo_image,demo_image.tif,left,CPu_L,362,2081.78852739726,2469.9366438356165,1168,2445,2065,2497,2100,dorsal
demo_image,demo_image.tif,left,CPu_L,364,2112.765573770492,2482.0639344262295,1830,2447,2080,2511,2141,dorsal
demo_image,demo_image.tif,left,CPu_L,368,1878.7846889952152,2479.665071770335,1463,2452,1861,2509,1897,dorsal
demo_image,demo_image.tif,left,CPu_L,369,2423.4373567608864,2487.229564553094,2618,2453,2384,2518,2465,dorsal
demo_image,demo_image.tif,left,CPu_L,370,2600.2162260050704,2490.8544005795,2761,2457,2568,2526,2636,dorsal
demo_image,demo_image.tif,left,CPu_L,379,2196.347138263666,2542.9956270096463,7775,2464,2145,2609,2251,dorsal
demo_image,demo_image.tif,left,CPu_L,380,2695.719581749049,2482.7119771863117,1052,2465,2673,2503,2718,dorsal
demo_image,demo_image.tif,left,CPu_L,385,2250.1316559391457,2504.0760678759507,1709,2471,2227,2536,2271,dorsal
demo_image,demo_image.tif,left,CPu_L,390,2016.9068678459937,2507.8844953173775,1922,2476,1986,2540,2047,dorsal
demo_image,demo_image.tif,left,CPu_L,391,1743.8255386232263,2501.6479243300055,1903,2477,1718,2525,1774,dorsal
demo_image,demo_image.tif,left,CPu_L,393,2973.6513169370314,2549.7537066108493,5733,2483,2948,2619,3004,dorsal
demo_image,demo_image.tif,left,CPu_L,400,2694.8153918791313,2520.7993389990556,2118,2492,2672,2552,2721,dorsal
demo_image,demo_image.tif,left,CPu_L,401,2508.143565472166,2535.8733378408833,4437,2493,2471,2578,2557,dorsal
demo_image,demo_image.tif,left,CPu_L,403,2097.987866817156,2543.9351015801353,3544,2498,2060,2592,2136,dorsal
demo_image,demo_image.tif,left,CPu_L,407,1910.1598733676296,2545.9050257222,2527,2502,1885,2585,1938,dorsal
demo_image,demo_image.tif,left,CPu_L,408,2322.307972480777,2557.715364899501,7413,2503,2278,2614,2368,dorsal
demo_image,demo_image.tif,left,CPu_L,409,2730.6807245201408,2546.699107866991,3699,2505,2688,2588,2762,dorsal
demo_image,demo_image.tif,left,CPu_L,413,2052.0429777436684,2549.52110514198,2606,2514,2025,2590,2086,dorsal
demo_image,demo_image.tif,left,CPu_L,417,3029.153601454215,2593.147693705976,8802,2518,2987,2675,3066,dorsal
demo_image,demo_image.tif,left,CPu_L,425,1950.799823633157,2552.25176366843,2268,2522,1920,2583,1983,dorsal
demo_image,demo_image.tif,left,CPu_L,427,2587.566599394551,2551.884964682139,1982,2524,2565,2584,2613,dorsal
demo_image,demo_image.tif,left,CPu_L,430,2382.5530791788856,2560.1759530791787,1705,2528,2363,2599,2406,dorsal
demo_image,demo_image.tif,left,CPu_L,431,2004.878802747792,2561.615309126594,2038,2531,1981,2593,2031,dorsal
demo_image,demo_image.tif,left,CPu_L,433,1842.843373493976,2561.263339070568,1162,2535,1830,2592,1860,dorsal
demo_image,demo_image.tif,left,CPu_L,434,2464.98491773309,2569.3829981718463,2188,2535,2443,2606,2492,dorsal
demo_image,demo_image.tif,left,CPu_L,437,2414.9871692060947,2596.651964715317,6235,2540,2372,2646,2460,dorsal
demo_image,demo_image.tif,left,CPu_L,439,2236.1059275521407,2586.6361141602633,3644,2541,2199,2625,2267,dorsal
demo_image,demo_image.tif,left,CPu_L,441,1750.684496124031,2564.6596899224805,1290,2545,1730,2589,1770,dorsal
demo_image,demo_image.tif,left,CPu_L,443,1626.888475836431,2574.910249601699,1883,2547,1605,2603,1649,dorsal
demo_image,demo_image.tif,left,CPu_L,444,1864.1013484123532,2590.571552849065,2299,2547,1842,2631,1886,dorsal
demo_image,demo_image.tif,left,CPu_L,445,2687.075167037862,2581.094097995546,1796,2549,2665,2609,2713,dorsal
demo_image,demo_image.tif,left,CPu_L,446,2544.66062866276,2575.089504528503,1877,2550,2517,2599,2570,dorsal
demo_image,demo_image.tif,left,CPu_L,448,1785.3320209973754,2578.510498687664,1524,2551,1768,2606,1805,dorsal
demo_image,demo_image.tif,left,CPu_L,454,2865.8755121336276,2599.7261266939804,3173,2559,2839,2639,2893,dorsal
demo_image,demo_image.tif,left,CPu_L,459,2645.165744400527,2612.8131752305667,3795,2567,2616,2655,2683,dorsal
demo_image,demo_image.tif,left,CPu_L,470,1941.27100073046,2594.4682249817383,1369,2573,1921,2618,1965,dorsal
demo_image,demo_image.tif,left,CPu_L,473,2508.785831960461,2589.0708401976935,607,2577,2491,2604,2526,dorsal
demo_image,demo_image.tif,left,CPu_L,477,2058.7404081632653,2633.1643537414966,3675,2580,2029,2674,2105,dorsal
demo_image,demo_image.tif,left,CPu_L,478,2081.2032426172555,2606.9733642154024,1727,2581,2059,2632,2104,dorsal
demo_image,demo_image.tif,left,CPu_L,482,1976.7174571140265,2618.0867810292634,1982,2589,1947,2651,2004,dorsal
demo_image,demo_image.tif,left,CPu_L,484,2487.8136241867587,2625.5556831228473,2613,2591,2458,2657,2519,dorsal
demo_image,demo_image.tif,left,CPu_L,485,2567.288547664747,2618.2911068458093,1563,2592,2548,2647,2587,dorsal
demo_image,demo_image.tif,left,CPu_L,491,1729.152419354839,2619.9685483870967,1240,2598,1708,2642,1750,dorsal
demo_image,demo_image.tif,left,CPu_L,492,2154.53290529695,2653.720476954827,4361,2600,2123,2713,2194,dorsal
demo_image,demo_image.tif,left,CPu_L,493,2694.1148771610556,2643.7568243858054,4396,2600,2654,2688,2735,dorsal
demo_image,demo_image.tif,left,CPu_L,498,1908.8626842513577,2632.5027152831653,1289,2607,1891,2659,1929,dorsal
demo_image,demo_image.tif,left,CPu_L,501,1636.568194680249,2638.4193548387098,1767,2612,1614,2666,1660,dorsal
demo_image,demo_image.tif,left,CPu_L,502,1786.658587987355,2640.987355110643,1898,2613,1761,2675,1809,dorsal
demo_image,demo_image.tif,left,CPu_L,505,2229.0126245847177,2638.1189368770765,1505,2618,2205,2663,2255,dorsal
demo_image,demo_image.tif,left,CPu_L,507,2596.1969455208573,2664.5263277866425,4387,2621,2561,2706,2634,dorsal
demo_image,demo_image.tif,left,CPu_L,510,1916.000702740689,2666.596626844694,1423,2625,1896,2702,1938,dorsal
demo_image,demo_image.tif,left,CPu_L,511,2982.477835723598,2671.1810082572792,4602,2626,2948,2714,3025,dorsal
demo_image,demo_image.tif,left,CPu_L,512,1983.7325509573811,2667.8184064237184,3238,2628,1953,2713,2021,dorsal
demo_image,demo_image.tif,left,CPu_L,514,1822.3509127789048,2658.343475321163,1479,2629,1802,2696,1847,dorsal
demo_image,demo_image.tif,left,CPu_L,515,2267.3921725239616,2652.519968051118,1252,2629,2250,2679,2288,dorsal
demo_image,demo_image.tif,left,CPu_L,518,1863.516216216216,2661.722972972973,1480,2631,1850,2694,1880,dorsal
demo_image,demo_image.tif,left,CPu_L,519,2361.904051172708,2655.3674484719263,1407,2632,2337,2678,2387,dorsal
demo_image,demo_image.tif,left,CPu_L,521,1936.6364432763908,2678.264126149803,2283,2638,1903,2721,1967,dorsal
demo_image,demo_image.tif,left,CPu_L,524,1827.945029624753,2708.209677419354,3038,2641,1797,2768,1853,dorsal
demo_image,demo_image.tif,left,CPu_L,525,2234.7572559366754,2667.4784520668427,1137,2641,2215,2689,2256,dorsal
demo_image,demo_image.tif,left,CPu_L,528,2509.9487394957982,2667.8789915966386,1190,2644,2491,2692,2529,dorsal
demo_image,demo_image.tif,left,CPu_L,529,2485.3231939163497,2669.814955640051,789,2645,2468,2690,2507,dorsal
demo_image,demo_image.tif,left,CPu_L,531,2827.7574550543654,2706.800193777586,9289,2647,2779,2765,2884,dorsal
demo_image,demo_image.tif,left,CPu_L,536,2099.127807655805,2694.7972160708637,3161,2652,2068,2741,2129,dorsal
demo_image,demo_image.tif,left,CPu_L,537,2715.503592814371,2680.494011976048,1670,2652,2686,2705,2739,dorsal
demo_image,demo_image.tif,left,CPu_L,539,2455.3296616837138,2674.7513768686076,1271,2653,2433,2698,2481,dorsal
demo_image,demo_image.tif,left,CPu_L,540,2290.3760053619303,2678.3357908847183,1492,2656,2265,2701,2328,dorsal
demo_image,demo_image.tif,left,CPu_L,541,2635.512613521695,2682.084762865792,991,2660,2616,2705,2655,dorsal
demo_image,demo_image.tif,left,CPu_L,547,1614.4290322580646,2685.240322580645,1240,2666,1594,2706,1636,dorsal
demo_image,demo_image.tif,left,CPu_L,551,2399.21327246046,2719.1552258274905,6133,2670,2359,2771,2443,dorsal
demo_image,demo_image.tif,left,CPu_L,556,1782.281746031746,2719.636002886003,2772,2674,1756,2765,1813,dorsal
demo_image,demo_image.tif,left,CPu_L,557,2007.4361088211049,2719.135476779335,3639,2674,1980,2767,2035,dorsal
demo_image,demo_image.tif,left,CPu_L,559,2245.907894736842,2694.8804824561403,912,2677,2228,2717,2266,dorsal
demo_image,demo_image.tif,left,CPu_L,564,1657.4190231362468,2714.646529562982,2334,2681,1635,2752,1679,dorsal
demo_image,demo_image.tif,left,CPu_L,565,2753.7175753471047,2713.7013206908227,2953,2681,2722,2747,2783,dorsal
